id,city_id,followers,following,created_at,updated_at
47623796,0,2,1,2019-02-14,2020-04-24
47686334,0,0,0,2019-02-16,2023-11-01
47828211,,2,21,2019-02-20,2021-08-09
47873309,,8,13,2019-02-22,2022-09-27
48048345,,0,0,2019-02-27,2023-12-06
48277037,,5,8,2019-03-06,2023-05-08
48513727,0,2,2,2019-03-13,2023-09-11
48681631,0,0,0,2019-03-18,2023-12-01
48757536,0,17,66,2019-03-20,2024-04-05
48864686,0,21,17,2019-03-23,2024-03-05
48884308,,0,0,2019-03-24,2019-09-14
48907382,,2,6,2019-03-25,2024-03-24
48980408,0,0,2,2019-03-27,2024-04-03
49056853,0,2,2,2019-03-29,2024-03-17
49088759,0,0,0,2019-03-30,2019-05-04
49094233,,1,1,2019-03-30,2024-02-01
49094323,,7,7,2019-03-30,2024-02-15
49195303,0,6,10,2019-04-02,2023-12-21
49229064,0,0,1,2019-04-03,2022-07-15
49237556,,0,0,2019-04-03,2022-04-04
49272982,0,0,0,2019-04-04,2024-02-02
49280636,,2,0,2019-04-04,2021-06-21
49291509,0,19,51,2019-04-04,2024-03-26
49428431,0,1,3,2019-04-09,2022-07-14
49486334,0,4,2,2019-04-10,2020-04-01
49514817,0,0,4,2019-04-11,2021-09-17
49683080,,0,0,2019-04-16,2020-11-21
49757028,,6,1,2019-04-18,2024-03-12
49768748,,0,1,2019-04-18,2024-04-05
49800473,0,33,17,2019-04-20,2024-03-24
49845282,,0,0,2019-04-21,2022-11-11
49872383,0,1,0,2019-04-22,2020-02-24
50014667,0,1,2,2019-04-26,2024-03-27
50020723,0,26,18,2019-04-26,2021-11-29
50020919,0,5,1,2019-04-26,2024-03-29
50044807,0,24,17,2019-04-27,2021-12-08
50153377,,7,9,2019-04-30,2021-11-30
50169396,8,0,0,2019-05-01,2023-12-18
50258634,,6,1,2019-05-04,2024-03-08
50259548,,9,5,2019-05-04,2023-11-06
50483524,0,0,2,2019-05-10,2024-04-04
50568515,0,43,59,2019-05-13,2024-03-19
50595168,0,0,0,2019-05-13,2023-08-04
50633934,0,0,0,2019-05-14,2019-05-14
50636981,,2,2,2019-05-14,2024-03-13
50638164,0,0,0,2019-05-14,2024-04-05
50657023,6,4,13,2019-05-15,2024-03-01
50747027,,0,5,2019-05-17,2024-01-11
50841535,,7,14,2019-05-20,2023-08-09
50871855,3,0,1,2019-05-21,2023-10-31
51007331,,0,0,2019-05-24,2024-02-14
51023438,,0,0,2019-05-25,2023-09-19
51060760,0,0,0,2019-05-26,2024-03-22
51079890,,0,0,2019-05-27,2019-05-27
51121224,,1,2,2019-05-28,2022-01-11
51226601,0,9,8,2019-05-31,2023-12-05
51335186,,0,0,2019-06-03,2019-06-03
51425063,,1,3,2019-06-05,2020-06-21
51747370,0,0,0,2019-06-12,2023-02-15
51825398,0,0,5,2019-06-14,2024-04-04
51890460,,8,10,2019-06-16,2023-06-25
51932935,0,23,10,2019-06-17,2024-04-04
51958179,,8,6,2019-06-18,2024-03-22
51973867,,1,2,2019-06-18,2021-11-02
52048646,,0,0,2019-06-20,2020-04-16
52072123,,0,1,2019-06-21,2023-11-13
52320920,,1,13,2019-06-28,2024-02-03
52324498,0,2,5,2019-06-28,2024-02-19
52335619,6,0,0,2019-06-28,2019-06-28
52411224,0,1,3,2019-07-01,2022-11-28
52429385,0,0,0,2019-07-01,2020-01-23
52431348,,3,0,2019-07-01,2023-02-03
52455921,,3,22,2019-07-02,2022-02-10
52500235,0,15,12,2019-07-03,2024-04-03
52585849,,15,1,2019-07-05,2024-04-04
52585869,,3,0,2019-07-05,2024-04-04
52595409,1,9,6,2019-07-06,2023-12-10
52595419,0,3,4,2019-07-06,2019-09-30
52595445,,23,15,2019-07-06,2023-10-30
52691990,0,9,5,2019-07-09,2022-02-09
52712652,0,31,25,2019-07-09,2024-01-18
52815019,,3,4,2019-07-12,2024-04-06
52851074,0,0,2,2019-07-13,2020-10-02
52852911,0,0,0,2019-07-13,2021-11-27
52852981,,2,0,2019-07-13,2020-12-02
52853174,0,3,7,2019-07-13,2024-03-27
52857132,0,17,34,2019-07-13,2024-04-04
52909124,,0,0,2019-07-15,2019-09-01
52931687,0,11,7,2019-07-15,2023-12-18
52937236,0,0,0,2019-07-15,2019-07-15
52966432,0,1,1,2019-07-16,2024-01-22
52980330,,8,4,2019-07-16,2024-03-08
52997625,,0,0,2019-07-17,2019-07-17
53053088,0,0,0,2019-07-18,2022-04-23
53053984,0,0,0,2019-07-18,2024-03-24
53083311,0,0,0,2019-07-19,2019-07-19
53153255,,0,0,2019-07-21,2021-09-14
53174794,,0,0,2019-07-22,2020-06-03
53215893,5,3,1,2019-07-23,2023-05-15
53242201,,0,0,2019-07-24,2019-08-10
53300905,,0,0,2019-07-25,2019-07-25
53312861,,24,6,2019-07-25,2024-04-01
53355843,8,0,0,2019-07-26,2023-12-11
53468037,,3,4,2019-07-30,2024-04-04
53484528,10,0,0,2019-07-30,2023-03-17
53570550,,9,6,2019-08-01,2024-02-06
53660537,0,0,0,2019-08-03,2020-11-26
53759072,,0,0,2019-08-05,2023-01-19
53784872,0,2,5,2019-08-05,2024-03-25
53790917,,16,7,2019-08-05,2023-05-07
53791616,,14,14,2019-08-05,2023-11-24
53799280,,0,0,2019-08-05,2020-10-04
53871338,1,5,3,2019-08-07,2019-08-13
54008441,0,3,14,2019-08-11,2024-03-22
54041357,0,77,106,2019-08-12,2024-03-04
54121865,,18,27,2019-08-14,2024-01-24
54165291,0,27,54,2019-08-16,2024-03-11
54168104,,10,4,2019-08-16,2023-07-20
54174158,,3,7,2019-08-16,2019-09-23
54180818,0,2,1,2019-08-16,2019-08-19
54224408,0,2,3,2019-08-18,2023-11-21
54266190,0,1,7,2019-08-19,2020-05-19
54271680,,1,3,2019-08-19,2024-02-12
54271761,0,4,3,2019-08-19,2024-04-05
54271987,0,4,5,2019-08-19,2022-02-16
54272000,0,18,25,2019-08-19,2024-04-04
54272043,0,4,10,2019-08-19,2024-01-17
54272062,0,13,15,2019-08-19,2023-12-04
54274319,0,3,0,2019-08-19,2022-05-10
54285917,0,26,36,2019-08-19,2024-01-17
54287793,0,2,3,2019-08-19,2024-02-09
54528607,0,27,21,2019-08-26,2022-02-22
54539661,0,0,0,2019-08-26,2019-08-26
54542992,0,2,10,2019-08-26,2021-09-02
54623535,,0,4,2019-08-28,2023-11-27
54636889,,0,1,2019-08-28,2024-02-21
54830544,0,11,12,2019-09-03,2024-04-05
54903338,,1,14,2019-09-04,2024-03-21
55026292,,11,25,2019-09-07,2024-03-25
55078238,0,2,2,2019-09-09,2024-04-03
55183452,,1,1,2019-09-11,2019-09-18
55235902,0,6,8,2019-09-12,2023-12-18
55236251,,2,0,2019-09-12,2022-07-28
55366277,,0,0,2019-09-15,2024-01-07
55388831,0,0,0,2019-09-16,2024-02-02
55478805,0,147,212,2019-09-18,2024-03-12
55548276,,0,3,2019-09-19,2024-02-07
55550145,,5,7,2019-09-19,2024-04-02
55618869,,0,0,2019-09-21,2020-07-14
55750148,,1,0,2019-09-24,2023-12-01
55765693,0,19,35,2019-09-24,2024-04-05
55798012,0,0,0,2019-09-25,2021-11-23
55844517,0,10,15,2019-09-26,2024-03-07
55860970,0,25,26,2019-09-27,2024-01-01
55871338,,4,2,2019-09-27,2023-10-17
55871349,0,0,2,2019-09-27,2022-08-20
56072001,0,0,1,2019-10-02,2023-10-09
56151900,0,0,2,2019-10-04,2023-08-23
56187504,0,2,1,2019-10-05,2023-03-22
56188470,0,134,138,2019-10-05,2024-04-04
56219516,0,6,0,2019-10-06,2021-09-09
56372287,0,4,0,2019-10-10,2023-12-16
56389935,0,0,0,2019-10-10,2023-12-13
56450813,0,11,9,2019-10-11,2024-03-05
56542586,0,3,8,2019-10-14,2021-10-12
56685064,5,0,0,2019-10-17,2024-03-01
56694801,7,0,0,2019-10-17,2024-01-09
56705157,1,33,31,2019-10-18,2024-04-04
56709665,0,24,22,2019-10-18,2024-01-19
56931285,0,8,12,2019-10-23,2024-03-14
56935769,5,17,23,2019-10-23,2023-10-01
56992852,0,13,13,2019-10-25,2023-09-28
56995258,,3,2,2019-10-25,2024-03-31
56996622,0,2,2,2019-10-25,2024-03-19
57003335,0,0,0,2019-10-25,2022-10-26
57021858,,0,2,2019-10-25,2022-11-16
57040375,,0,2,2019-10-26,2019-12-16
57046729,,8,10,2019-10-26,2023-12-28
57064616,0,21,35,2019-10-27,2024-02-21
57067767,0,0,0,2019-10-27,2024-03-26
57071122,0,0,0,2019-10-27,2024-01-31
57239855,,0,0,2019-10-31,2019-11-01
57298075,0,0,0,2019-11-02,2021-09-12
57323032,,0,1,2019-11-03,2019-12-14
57417802,,23,70,2019-11-05,2024-04-04
57498621,0,0,0,2019-11-07,2024-04-03
57520572,0,0,0,2019-11-08,2023-10-09
57524714,,0,0,2019-11-08,2024-04-03
57525098,0,0,0,2019-11-08,2020-10-25
57590260,0,53,39,2019-11-10,2024-04-04
57725103,,4,8,2019-11-13,2023-11-06
57804368,,0,0,2019-11-15,2022-09-14
57901563,0,2,1,2019-11-18,2024-03-20
57982422,,6,13,2019-11-20,2023-04-16
57997464,0,0,10,2019-11-20,2024-03-01
58065381,0,9,6,2019-11-22,2022-06-20
58152540,,0,0,2019-11-24,2024-03-01
58217023,,1,3,2019-11-26,2024-02-14
58298580,0,41,40,2019-11-28,2024-03-25
58364586,0,8,36,2019-11-30,2024-04-04
58387288,,0,2,2019-12-01,2024-03-19
58455761,0,0,1,2019-12-03,2024-02-09
58469276,0,5,6,2019-12-03,2021-12-26
58469683,,4,6,2019-12-03,2023-08-21
58486362,,0,1,2019-12-03,2023-06-19
58500613,0,10,11,2019-12-04,2024-03-20
58504423,0,9,1,2019-12-04,2020-05-15
58671175,,0,6,2019-12-08,2021-05-09
58692187,,1,0,2019-12-09,2022-08-03
58696746,0,7,7,2019-12-09,2024-03-11
58832119,0,2,2,2019-12-12,2024-01-25
59086888,0,0,0,2019-12-20,2023-07-16
59121880,0,5,10,2019-12-21,2023-12-06
59201678,,0,0,2019-12-24,2023-02-27
59231039,0,1,2,2019-12-25,2023-06-22
59252824,,0,0,2019-12-26,2019-12-26
59319237,0,0,5,2019-12-28,2024-03-27
59437882,0,1,3,2020-01-02,2024-04-01
59515230,0,0,0,2020-01-04,2020-01-04
59701060,0,0,0,2020-01-09,2020-01-09
59767992,,7,9,2020-01-11,2024-03-11
59817111,0,0,0,2020-01-13,2024-04-01
59863398,0,7,7,2020-01-14,2023-05-10
59863568,0,0,2,2020-01-14,2023-11-05
59915519,,10,12,2020-01-15,2024-02-05
59961857,0,39,85,2020-01-16,2024-04-04
60090684,1,0,0,2020-01-20,2023-11-27
60504589,0,0,0,2020-01-31,2022-11-20
60569881,,1,7,2020-02-02,2022-10-02
60631114,0,0,0,2020-02-03,2024-04-01
60694529,0,0,0,2020-02-05,2021-01-19
60866090,,0,1,2020-02-10,2023-07-17
61078220,,0,0,2020-02-15,2020-02-15
61278473,0,0,1,2020-02-20,2022-10-31
61432626,5,2,11,2020-02-24,2024-02-04
61438238,8,0,0,2020-02-24,2020-03-09
61491022,0,0,0,2020-02-26,2020-02-27
61553157,,0,0,2020-02-27,2021-06-17
61561058,0,7,26,2020-02-27,2023-07-10
61581831,0,0,0,2020-02-28,2023-01-31
61600012,,0,0,2020-02-28,2020-02-28
61727729,0,0,0,2020-03-03,2023-12-02
61735196,,4,6,2020-03-03,2024-03-17
61740447,0,8,16,2020-03-03,2022-12-29
62159240,,0,0,2020-03-13,2021-07-14
62216024,0,0,0,2020-03-15,2021-04-11
62303427,,0,0,2020-03-17,2022-12-13
62395756,,0,0,2020-03-19,2021-01-14
62499791,0,0,0,2020-03-22,2023-10-25
62506418,0,0,1,2020-03-22,2021-03-23
62592617,0,1,3,2020-03-24,2023-12-05
62618676,,7,6,2020-03-24,2024-03-08
62635088,,0,0,2020-03-25,2021-11-24
62674418,,115,33,2020-03-25,2024-04-04
62728029,,5,4,2020-03-26,2024-01-21
62776977,,288,631,2020-03-27,2024-03-21
62788463,0,0,0,2020-03-28,2023-03-15
63102617,0,0,0,2020-04-03,2020-05-14
63123099,0,0,0,2020-04-03,2020-07-03
63150230,0,0,2,2020-04-04,2022-07-17
63256494,,0,1,2020-04-06,2023-11-28
63426852,0,12,26,2020-04-09,2024-03-20
63527675,0,6,6,2020-04-12,2024-04-02
63544191,0,0,0,2020-04-12,2022-12-06
63613089,,0,1,2020-04-13,2023-03-16
63618438,,0,0,2020-04-13,2023-05-30
63649156,0,23,72,2020-04-14,2024-03-05
63779728,,0,0,2020-04-16,2021-04-08
63803044,0,16,44,2020-04-16,2024-04-01
63875834,1,5,4,2020-04-17,2022-07-10
63904333,8,0,0,2020-04-18,2023-12-12
63910629,0,7,5,2020-04-18,2024-01-03
63913528,0,1,2,2020-04-18,2024-03-30
63976153,0,0,1,2020-04-19,2021-06-10
64004023,,0,0,2020-04-20,2020-04-20
64029765,,2,0,2020-04-20,2020-08-14
64074066,,0,2,2020-04-21,2020-04-21
64088822,0,0,1,2020-04-21,2021-03-18
64093066,,1,1,2020-04-21,2023-08-23
64111154,,1,0,2020-04-21,2022-09-23
64137772,8,0,1,2020-04-22,2020-07-13
64161845,,3,3,2020-04-22,2024-04-01
64174170,0,58,60,2020-04-22,2024-04-01
64279855,0,11,4,2020-04-24,2024-03-28
64305506,8,0,0,2020-04-25,2021-01-02
64314311,0,3,13,2020-04-25,2024-02-04
64325526,0,0,1,2020-04-25,2021-08-01
64354399,,2,8,2020-04-26,2024-04-04
64354602,,17,7,2020-04-26,2024-04-03
64502113,0,0,0,2020-04-28,2024-04-01
64504180,0,0,0,2020-04-28,2024-04-03
64520442,,0,0,2020-04-29,2020-04-29
64544180,,0,0,2020-04-29,2021-06-21
64550378,0,5,0,2020-04-29,2022-06-18
64646425,0,0,0,2020-05-01,2023-11-16
64664258,4,0,0,2020-05-01,2023-12-21
64668677,1,18,17,2020-05-01,2024-03-20
64691992,0,7,7,2020-05-02,2024-02-25
64730164,1,0,0,2020-05-03,2022-06-21
64731735,0,0,0,2020-05-03,2020-05-03
64835197,0,0,0,2020-05-05,2023-08-18
64875718,0,6,2,2020-05-06,2022-07-28
64902958,0,1,1,2020-05-06,2023-11-30
64944371,8,3,3,2020-05-07,2023-07-10
64962725,0,0,5,2020-05-07,2024-02-01
64963228,0,0,0,2020-05-07,2023-07-05
64985834,1,0,0,2020-05-07,2023-05-11
64989195,,0,0,2020-05-07,2020-07-31
65103987,0,15,23,2020-05-10,2024-03-11
65212955,0,1,13,2020-05-12,2024-03-25
65242826,0,0,2,2020-05-12,2024-04-04
65245863,0,0,0,2020-05-12,2020-05-12
65282111,,0,0,2020-05-13,2021-09-17
65384301,0,0,0,2020-05-15,2022-01-27
65443662,,0,0,2020-05-16,2022-03-17
65508138,,0,2,2020-05-17,2023-03-11
65548563,,69,134,2020-05-18,2024-03-27
65709527,0,0,0,2020-05-21,2020-05-21
65788554,0,0,0,2020-05-22,2021-03-01
65871982,,0,0,2020-05-24,2021-07-05
65997684,,1,1,2020-05-27,2020-12-07
66070228,,0,0,2020-05-28,2020-07-13
66130855,0,0,1,2020-05-29,2024-03-01
66148694,,2,7,2020-05-30,2024-02-20
66214304,,0,1,2020-05-31,2024-01-30
66243493,1,2,1,2020-06-01,2024-04-01
66390370,0,0,2,2020-06-03,2022-07-17
66461837,0,0,0,2020-06-05,2021-03-08
66472398,0,12,14,2020-06-05,2023-11-28
66479526,0,0,0,2020-06-05,2024-02-19
66480883,,0,0,2020-06-05,2022-03-19
66498528,,1,0,2020-06-05,2024-03-15
66546841,,0,0,2020-06-07,2020-06-07
66551006,0,2,4,2020-06-07,2024-03-03
66627244,2,0,0,2020-06-08,2023-11-30
66696674,0,0,0,2020-06-09,2021-04-28
66696838,,0,1,2020-06-09,2024-03-31
66783101,0,4,7,2020-06-11,2024-03-08
66861148,0,0,0,2020-06-13,2022-04-23
66974587,0,0,0,2020-06-15,2023-11-05
67092894,,0,1,2020-06-18,2023-11-21
67136799,0,35,0,2020-06-19,2020-08-15
67241893,,3,7,2020-06-21,2024-01-17
67263805,0,1,0,2020-06-22,2021-05-25
67284022,0,5,9,2020-06-22,2024-03-18
67335958,,2,2,2020-06-23,2023-05-13
67377749,,1,2,2020-06-24,2024-01-05
67378869,0,5,5,2020-06-24,2024-03-04
67404275,3,5,11,2020-06-25,2020-08-02
67469539,8,0,0,2020-06-26,2023-12-18
67518379,0,1,0,2020-06-27,2022-09-21
67659173,0,0,0,2020-06-30,2023-11-21
67740598,0,0,6,2020-07-02,2022-12-21
67766388,0,0,2,2020-07-02,2023-12-13
67790866,,22,22,2020-07-03,2024-03-24
67807456,,4,6,2020-07-03,2024-04-04
67825410,0,0,1,2020-07-04,2022-08-08
67872869,0,0,1,2020-07-05,2023-01-18
67881707,0,0,1,2020-07-06,2020-07-06
67917249,0,0,0,2020-07-06,2022-05-06
67931254,0,4,5,2020-07-06,2023-12-18
67955001,0,0,0,2020-07-07,2021-12-07
67968674,,117,118,2020-07-07,2024-02-20
67983375,0,0,5,2020-07-07,2024-04-03
68120258,0,28,138,2020-07-10,2024-03-12
68229913,0,2,3,2020-07-13,2024-03-21
68234552,0,1,1,2020-07-13,2023-01-31
68255287,0,12,26,2020-07-13,2024-03-08
68268452,0,0,0,2020-07-14,2023-09-29
68279059,0,0,0,2020-07-14,2020-07-14
68287664,0,0,0,2020-07-14,2021-09-27
68370709,,6,6,2020-07-16,2024-04-04
68377505,0,0,0,2020-07-16,2020-07-21
68445853,0,5,1,2020-07-17,2024-01-28
68455466,0,0,0,2020-07-18,2024-02-14
68459412,6,3,5,2020-07-18,2024-04-04
68459642,6,1,0,2020-07-18,2020-07-21
68464267,,4,1,2020-07-18,2024-03-30
68520364,0,0,0,2020-07-19,2023-04-21
68537269,0,0,0,2020-07-20,2023-09-26
68553254,0,9,11,2020-07-20,2023-02-11
68566327,,0,0,2020-07-20,2024-01-04
68618913,0,0,0,2020-07-21,2020-07-21
68642418,,0,0,2020-07-22,2022-02-03
68736927,5,0,0,2020-07-24,2023-10-23
68949997,,0,0,2020-07-29,2023-12-10
69040158,,1,2,2020-07-31,2021-08-02
69146181,,0,3,2020-08-03,2024-01-24
69242340,0,0,0,2020-08-05,2022-01-25
69242916,8,2,2,2020-08-05,2021-11-29
69338863,0,0,0,2020-08-07,2020-08-07
69380494,0,1,3,2020-08-08,2024-04-04
69502950,,1,0,2020-08-11,2022-09-13
69587586,,0,0,2020-08-12,2020-08-12
69589722,5,4,3,2020-08-12,2024-01-20
69628651,0,0,0,2020-08-13,2021-06-11
69644296,,5,5,2020-08-13,2023-11-30
69655550,,3,5,2020-08-13,2023-09-16
69784305,,3,5,2020-08-17,2022-03-05
69793890,0,0,0,2020-08-17,2024-01-26
69819202,0,0,0,2020-08-17,2022-10-20
69820794,0,2,4,2020-08-17,2024-03-26
69867337,,0,1,2020-08-18,2024-03-22
70128803,0,4,16,2020-08-24,2024-03-26
70213038,0,0,0,2020-08-25,2024-03-03
70277279,0,0,0,2020-08-26,2024-03-05
70289402,0,1,0,2020-08-26,2021-10-06
70289456,0,1,1,2020-08-26,2023-11-14
70530453,0,0,0,2020-08-31,2021-05-26
70841686,,5,26,2020-09-06,2024-02-29
70846022,,0,0,2020-09-06,2023-03-10
70918025,0,6,7,2020-09-07,2023-07-09
70923778,,0,0,2020-09-08,2020-11-24
70948574,,0,0,2020-09-08,2022-01-31
70985406,0,4,4,2020-09-08,2023-08-18
71072298,0,0,0,2020-09-10,2020-11-17
71092842,0,0,0,2020-09-10,2020-10-10
71283657,0,12,6,2020-09-14,2024-03-16
71383021,,0,0,2020-09-16,2022-02-24
71399799,,0,1,2020-09-16,2024-03-21
71434398,0,0,27,2020-09-17,2023-03-27
71436199,0,0,0,2020-09-17,2020-09-29
71492809,,2,0,2020-09-18,2023-02-18
71493040,0,0,0,2020-09-18,2024-03-14
71510847,,1,1,2020-09-18,2023-07-24
71519207,0,0,0,2020-09-18,2020-09-18
71522302,0,82,106,2020-09-18,2024-04-01
71551874,0,3,2,2020-09-19,2023-02-08
71552584,,0,0,2020-09-19,2021-07-02
71612009,0,0,0,2020-09-20,2023-10-21
71653144,0,1,1,2020-09-21,2024-03-20
71687136,0,0,2,2020-09-22,2023-07-08
71712606,0,1,1,2020-09-22,2024-02-14
71722571,,0,0,2020-09-22,2023-12-12
71754202,0,2,2,2020-09-23,2022-10-27
71757340,0,0,0,2020-09-23,2023-10-12
71780731,0,8,11,2020-09-23,2024-04-03
71854573,,2,7,2020-09-24,2024-03-13
72062626,0,0,0,2020-09-29,2024-03-21
72126317,,0,1,2020-09-30,2023-04-19
72145382,,1,2,2020-09-30,2023-03-03
72154018,0,3,8,2020-09-30,2023-11-24
72162106,,0,0,2020-09-30,2020-11-16
72201212,0,10,7,2020-10-01,2024-03-25
72214855,,0,0,2020-10-01,2024-02-01
72233494,,5,8,2020-10-01,2024-04-01
72241861,,0,0,2020-10-02,2021-12-11
72250242,,0,0,2020-10-02,2023-05-06
72262069,0,1,2,2020-10-02,2022-05-24
72309855,,88,95,2020-10-03,2024-04-02
72340227,0,2,2,2020-10-04,2023-09-04
72490754,,0,1,2020-10-07,2021-08-18
72499602,0,3,7,2020-10-07,2024-03-14
72518473,0,28,36,2020-10-07,2024-04-04
72521774,0,14,21,2020-10-07,2024-04-04
72548216,0,0,0,2020-10-08,2024-01-05
72553140,0,0,0,2020-10-08,2020-10-23
72607255,0,5,5,2020-10-09,2023-03-16
72614393,0,0,1,2020-10-09,2024-01-27
72710131,,1,3,2020-10-11,2024-01-14
72799525,,12,4,2020-10-13,2024-02-25
72815169,,3,11,2020-10-13,2024-03-06
72819474,0,2,18,2020-10-13,2024-02-27
72821948,0,9,5,2020-10-13,2024-03-14
72823756,,8,5,2020-10-13,2024-04-04
72931424,0,31,33,2020-10-15,2024-02-18
72972575,0,0,1,2020-10-16,2024-03-04
73064931,,0,0,2020-10-18,2023-03-07
73386872,0,14,10,2020-10-24,2024-04-04
73402903,0,0,0,2020-10-24,2020-11-09
73468995,0,2,6,2020-10-26,2023-11-29
73488484,0,10,6,2020-10-26,2024-03-23
73522535,0,0,0,2020-10-27,2020-10-27
73528747,0,1,2,2020-10-27,2023-10-11
73537499,4,0,0,2020-10-27,2022-12-07
73550694,0,0,1,2020-10-27,2024-03-13
73617132,,17,17,2020-10-28,2024-02-24
73652124,0,1,2,2020-10-29,2024-01-12
73796385,,165,179,2020-11-01,2024-04-05
73850659,,0,0,2020-11-02,2021-06-23
73933623,0,0,0,2020-11-04,2023-11-19
73997145,,3,5,2020-11-05,2024-04-02
74001785,0,0,0,2020-11-05,2020-11-05
74269408,0,1,0,2020-11-10,2021-01-26
74348880,0,0,0,2020-11-12,2024-04-02
74419469,8,4,7,2020-11-13,2024-03-07
74556942,0,42,49,2020-11-16,2024-04-04
74591655,,10,7,2020-11-17,2024-03-06
74601000,0,0,0,2020-11-17,2024-03-04
74725556,0,0,0,2020-11-19,2024-02-10
74725659,0,0,0,2020-11-19,2020-11-27
74727324,0,6,6,2020-11-19,2024-03-25
74739407,0,0,1,2020-11-19,2020-11-20
74879760,,16,42,2020-11-22,2024-03-22
74903622,0,0,0,2020-11-23,2020-11-23
74908972,0,0,1,2020-11-23,2023-11-24
75133867,,0,0,2020-11-27,2020-11-27
75240858,,0,0,2020-11-30,2022-02-16
75253558,6,0,0,2020-11-30,2020-11-30
75274423,0,11,26,2020-11-30,2024-03-28
75278898,,0,0,2020-11-30,2023-07-16
75279779,,0,0,2020-11-30,2023-10-18
75317863,,0,0,2020-12-01,2021-08-20
75330000,,4,5,2020-12-01,2024-04-05
75360034,,0,0,2020-12-02,2023-11-27
75432726,0,3,1,2020-12-03,2024-02-04
75432866,,1,0,2020-12-03,2022-05-10
75448443,0,6,6,2020-12-03,2024-03-26
75451793,0,14,22,2020-12-03,2024-04-02
75454542,,9,14,2020-12-03,2024-03-28
75476061,,0,0,2020-12-04,2021-11-20
75483035,,0,0,2020-12-04,2021-08-08
75501289,1,11,13,2020-12-04,2024-02-02
75527664,,0,0,2020-12-05,2021-10-05
75586184,0,0,1,2020-12-06,2023-10-02
75725048,0,0,0,2020-12-09,2020-12-09
75740869,0,1,1,2020-12-09,2024-02-16
75936360,,48,63,2020-12-13,2024-03-24
76013172,8,42,57,2020-12-14,2024-04-01
76060004,0,15,8,2020-12-15,2023-11-09
76119431,0,2,1,2020-12-16,2023-12-23
76201386,0,9,7,2020-12-18,2021-04-09
76268636,0,0,0,2020-12-19,2021-03-08
76396858,0,20,13,2020-12-20,2024-04-04
76467785,0,3,0,2020-12-22,2024-02-11
76516206,0,0,1,2020-12-23,2024-04-01
76517786,0,66,105,2020-12-23,2024-03-05
76664047,,3,1,2020-12-27,2024-02-24
76708188,,3,8,2020-12-28,2024-03-20
76743863,0,7,1,2020-12-29,2022-08-07
76938257,,7,10,2021-01-04,2023-11-14
77080274,,16,21,2021-01-06,2024-03-29
77097621,,0,0,2021-01-07,2021-01-07
77106181,0,0,1,2021-01-07,2023-07-13
77127716,0,5,14,2021-01-07,2024-04-04
77170417,,4,0,2021-01-08,2022-09-13
77185331,0,1,0,2021-01-09,2024-02-27
77332668,0,0,0,2021-01-12,2021-01-28
77338760,0,0,0,2021-01-12,2024-01-16
77356995,0,0,1,2021-01-12,2023-07-24
77571208,0,151,120,2021-01-17,2024-03-10
77617315,,7,3,2021-01-18,2021-08-09
77933701,0,12,20,2021-01-24,2024-03-28
77936944,0,8,30,2021-01-24,2023-08-07
77968389,0,0,0,2021-01-25,2021-10-28
77975777,,1,4,2021-01-25,2024-02-02
77982705,0,0,1,2021-01-25,2021-01-25
78012938,,1,1,2021-01-26,2021-06-15
78048991,,4,7,2021-01-26,2024-02-22
78072642,,1,0,2021-01-27,2023-08-24
78074414,0,3,0,2021-01-27,2023-09-21
78178467,,3,2,2021-01-28,2023-03-06
78412096,,0,1,2021-02-02,2024-02-19
78491639,0,0,0,2021-02-03,2024-01-06
78529164,,1,0,2021-02-04,2021-02-04
78566438,,0,0,2021-02-04,2021-04-05
78606977,0,3,0,2021-02-05,2024-03-09
78653941,,0,0,2021-02-06,2021-02-08
78722037,0,2,0,2021-02-08,2022-01-15
78730979,0,0,0,2021-02-08,2024-04-04
78818106,,0,0,2021-02-09,2024-03-10
78858499,0,0,4,2021-02-10,2024-03-03
79074783,,0,0,2021-02-15,2021-02-18
79161681,0,1,1,2021-02-16,2021-02-17
79196702,,2,3,2021-02-17,2024-02-08
79203661,,1,0,2021-02-17,2023-11-27
79208153,,0,0,2021-02-17,2021-09-21
79230509,0,0,0,2021-02-17,2021-03-02
79327825,0,0,1,2021-02-19,2024-01-17
79366484,0,1,6,2021-02-20,2024-04-06
79388668,1,0,2,2021-02-21,2023-08-23
79411877,0,2,7,2021-02-21,2024-04-04
79447967,,0,0,2021-02-22,2024-01-27
79481449,,0,0,2021-02-22,2021-02-22
79598859,,0,0,2021-02-24,2021-02-24
79685706,,0,1,2021-02-26,2023-11-23
79787418,,179,412,2021-02-28,2024-04-04
79795425,3,0,0,2021-02-28,2021-08-23
79858184,0,0,0,2021-03-01,2024-04-04
79861886,0,1,0,2021-03-01,2023-01-28
79871636,1,4,10,2021-03-01,2024-04-04
79939187,,0,0,2021-03-02,2023-05-24
79940003,0,5,15,2021-03-02,2024-03-16
79980395,0,0,1,2021-03-03,2023-02-18
80075551,,12,73,2021-03-04,2024-03-18
80112944,,2,9,2021-03-05,2022-11-13
80123646,,60,61,2021-03-05,2024-04-04
80137734,0,0,0,2021-03-06,2023-04-30
80168620,0,0,0,2021-03-06,2021-03-06
80226121,,10,5,2021-03-07,2024-03-30
80396703,,0,3,2021-03-10,2021-12-21
80470809,,3,12,2021-03-11,2024-03-24
